1499429238.170438000,192.168.10.16,192.168.10.3,_kerberos._tcp.TESTBED1.CA,33
1499429238.170442000,192.168.10.16,192.168.10.3,_kerberos._tcp.TESTBED1.CA,33
1499429238.170587000,192.168.10.3,192.168.10.16,_kerberos._tcp.TESTBED1.CA,33
1499429238.170590000,192.168.10.3,192.168.10.16,_kerberos._tcp.TESTBED1.CA,33
1499429238.170773000,192.168.10.16,192.168.10.3,DC.Testbed1.ca,1
1499429238.170776000,192.168.10.16,192.168.10.3,DC.Testbed1.ca,1
1499429238.170777000,192.168.10.16,192.168.10.3,DC.Testbed1.ca,28
1499429238.170778000,192.168.10.16,192.168.10.3,DC.Testbed1.ca,28
1499429238.170929000,192.168.10.3,192.168.10.16,DC.Testbed1.ca,1
1499429238.170932000,192.168.10.3,192.168.10.16,DC.Testbed1.ca,1
1499429238.170947000,192.168.10.3,192.168.10.16,DC.Testbed1.ca,28
1499429238.170948000,192.168.10.3,192.168.10.16,DC.Testbed1.ca,28
1499429238.172202000,192.168.10.16,192.168.10.3,_kerberos-master._tcp.TESTBED1.CA,33
1499429238.172206000,192.168.10.16,192.168.10.3,_kerberos-master._tcp.TESTBED1.CA,33
1499429238.172352000,192.168.10.3,192.168.10.16,_kerberos-master._tcp.TESTBED1.CA,33
1499429238.172355000,192.168.10.3,192.168.10.16,_kerberos-master._tcp.TESTBED1.CA,33
1499429238.176241000,192.168.10.16,192.168.10.3,0.ubuntu.pool.ntp.org,1
1499429238.176245000,192.168.10.16,192.168.10.3,0.ubuntu.pool.ntp.org,1
1499429238.176246000,192.168.10.16,192.168.10.3,0.ubuntu.pool.ntp.org,28
1499429238.176247000,192.168.10.16,192.168.10.3,0.ubuntu.pool.ntp.org,28
1499429238.176423000,192.168.10.3,192.168.10.1,0.ubuntu.pool.ntp.org,1
1499429238.176464000,192.168.10.3,192.168.10.16,0.ubuntu.pool.ntp.org,28
1499429238.176468000,192.168.10.3,192.168.10.16,0.ubuntu.pool.ntp.org,28
1499429238.217126000,192.168.10.16,192.168.10.3,ubuntu32a,1
1499429238.217130000,192.168.10.16,192.168.10.3,ubuntu32a,1
1499429238.217253000,192.168.10.3,192.168.10.16,ubuntu32a,1
1499429238.217257000,192.168.10.3,192.168.10.16,ubuntu32a,1
1499429238.266700000,192.168.10.1,192.168.10.3,0.ubuntu.pool.ntp.org,1
1499429238.266911000,192.168.10.3,192.168.10.16,0.ubuntu.pool.ntp.org,1
1499429238.266914000,192.168.10.3,192.168.10.16,0.ubuntu.pool.ntp.org,1
1499429238.760885000,192.168.10.16,192.168.10.3,1.ubuntu.pool.ntp.org,1
1499429238.760934000,192.168.10.16,192.168.10.3,1.ubuntu.pool.ntp.org,1
1499429238.760935000,192.168.10.16,192.168.10.3,1.ubuntu.pool.ntp.org,28
1499429238.760936000,192.168.10.16,192.168.10.3,1.ubuntu.pool.ntp.org,28
1499429238.761092000,192.168.10.3,192.168.10.1,1.ubuntu.pool.ntp.org,1
1499429238.761150000,192.168.10.3,192.168.10.16,1.ubuntu.pool.ntp.org,28
1499429238.761153000,192.168.10.3,192.168.10.16,1.ubuntu.pool.ntp.org,28
1499429238.839885000,192.168.10.1,192.168.10.3,1.ubuntu.pool.ntp.org,1
1499429238.840096000,192.168.10.3,192.168.10.16,1.ubuntu.pool.ntp.org,1
1499429238.840099000,192.168.10.3,192.168.10.16,1.ubuntu.pool.ntp.org,1
1499429239.756391000,192.168.10.16,192.168.10.3,2.ubuntu.pool.ntp.org,1
1499429239.756394000,192.168.10.16,192.168.10.3,2.ubuntu.pool.ntp.org,1
1499429239.756395000,192.168.10.16,192.168.10.3,2.ubuntu.pool.ntp.org,28
1499429239.756396000,192.168.10.16,192.168.10.3,2.ubuntu.pool.ntp.org,28
1499429239.756586000,192.168.10.3,192.168.10.1,2.ubuntu.pool.ntp.org,1
1499429239.756662000,192.168.10.3,192.168.10.1,2.ubuntu.pool.ntp.org,28
1499429239.984578000,192.168.10.1,192.168.10.3,2.ubuntu.pool.ntp.org,28
1499429239.984815000,192.168.10.3,192.168.10.16,2.ubuntu.pool.ntp.org,28
1499429239.984818000,192.168.10.3,192.168.10.16,2.ubuntu.pool.ntp.org,28
1499429240.032238000,192.168.10.1,192.168.10.3,2.ubuntu.pool.ntp.org,1
1499429240.032440000,192.168.10.3,192.168.10.16,2.ubuntu.pool.ntp.org,1
1499429240.032443000,192.168.10.3,192.168.10.16,2.ubuntu.pool.ntp.org,1
1499429240.764971000,192.168.10.16,192.168.10.3,3.ubuntu.pool.ntp.org,1
1499429240.765019000,192.168.10.16,192.168.10.3,3.ubuntu.pool.ntp.org,1
1499429240.765020000,192.168.10.16,192.168.10.3,3.ubuntu.pool.ntp.org,28
1499429240.765021000,192.168.10.16,192.168.10.3,3.ubuntu.pool.ntp.org,28
1499429240.765186000,192.168.10.3,192.168.10.1,3.ubuntu.pool.ntp.org,1
1499429240.765243000,192.168.10.3,192.168.10.16,3.ubuntu.pool.ntp.org,28
1499429240.765247000,192.168.10.3,192.168.10.16,3.ubuntu.pool.ntp.org,28
1499429240.826042000,192.168.10.1,192.168.10.3,3.ubuntu.pool.ntp.org,1
1499429240.826252000,192.168.10.3,192.168.10.16,3.ubuntu.pool.ntp.org,1
1499429240.826255000,192.168.10.3,192.168.10.16,3.ubuntu.pool.ntp.org,1
1499429240.854872000,192.168.10.8,192.168.10.3,incoming.telemetry.mozilla.org,1
1499429240.854875000,192.168.10.8,192.168.10.3,incoming.telemetry.mozilla.org,1
1499429240.855052000,192.168.10.3,192.168.10.1,incoming.telemetry.mozilla.org,1
1499429240.950094000,192.168.10.1,192.168.10.3,incoming.telemetry.mozilla.org,1
1499429240.950431000,192.168.10.3,192.168.10.8,incoming.telemetry.mozilla.org,1
1499429240.950434000,192.168.10.3,192.168.10.8,incoming.telemetry.mozilla.org,1
1499429240.951407000,192.168.10.8,192.168.10.3,pipeline-edge-prod-24-1300278808.us-west-2.elb.amazonaws.com,1
1499429240.951411000,192.168.10.8,192.168.10.3,pipeline-edge-prod-24-1300278808.us-west-2.elb.amazonaws.com,1
1499429240.951611000,192.168.10.3,192.168.10.8,pipeline-edge-prod-24-1300278808.us-west-2.elb.amazonaws.com,1
1499429240.951615000,192.168.10.3,192.168.10.8,pipeline-edge-prod-24-1300278808.us-west-2.elb.amazonaws.com,1
1499429240.951917000,192.168.10.8,192.168.10.3,pipeline-edge-prod-24-1300278808.us-west-2.elb.amazonaws.com,28
1499429240.951920000,192.168.10.8,192.168.10.3,pipeline-edge-prod-24-1300278808.us-west-2.elb.amazonaws.com,28
1499429240.952084000,192.168.10.3,192.168.10.1,pipeline-edge-prod-24-1300278808.us-west-2.elb.amazonaws.com,28
1499429240.975268000,192.168.10.1,192.168.10.3,pipeline-edge-prod-24-1300278808.us-west-2.elb.amazonaws.com,28
1499429240.975451000,192.168.10.3,192.168.10.8,pipeline-edge-prod-24-1300278808.us-west-2.elb.amazonaws.com,28
1499429240.975455000,192.168.10.3,192.168.10.8,pipeline-edge-prod-24-1300278808.us-west-2.elb.amazonaws.com,28
1499429241.757270000,192.168.10.8,192.168.10.3,detectportal.firefox.com,1
1499429241.757273000,192.168.10.8,192.168.10.3,detectportal.firefox.com,1
1499429241.757477000,192.168.10.3,192.168.10.1,a1089.d.akamai.net,1
1499429241.764964000,192.168.10.16,192.168.10.3,ntp.ubuntu.com,1
1499429241.765013000,192.168.10.16,192.168.10.3,ntp.ubuntu.com,1
1499429241.765014000,192.168.10.16,192.168.10.3,ntp.ubuntu.com,28
1499429241.765014000,192.168.10.16,192.168.10.3,ntp.ubuntu.com,28
1499429241.765186000,192.168.10.3,192.168.10.16,ntp.ubuntu.com,1
1499429241.765189000,192.168.10.3,192.168.10.16,ntp.ubuntu.com,1
1499429241.765203000,192.168.10.3,192.168.10.16,ntp.ubuntu.com,28
1499429241.765252000,192.168.10.3,192.168.10.16,ntp.ubuntu.com,28
1499429241.765511000,192.168.10.16,192.168.10.3,1.ubuntu.pool.ntp.org,1
1499429241.765514000,192.168.10.16,192.168.10.3,1.ubuntu.pool.ntp.org,1
1499429241.765515000,192.168.10.16,192.168.10.3,1.ubuntu.pool.ntp.org,28
1499429241.765517000,192.168.10.16,192.168.10.3,1.ubuntu.pool.ntp.org,28
1499429241.765701000,192.168.10.3,192.168.10.16,1.ubuntu.pool.ntp.org,1
1499429241.765704000,192.168.10.3,192.168.10.16,1.ubuntu.pool.ntp.org,1
1499429241.765715000,192.168.10.3,192.168.10.16,1.ubuntu.pool.ntp.org,28
1499429241.765716000,192.168.10.3,192.168.10.16,1.ubuntu.pool.ntp.org,28
1499429241.765989000,192.168.10.16,192.168.10.3,0.ubuntu.pool.ntp.org,1
1499429241.765992000,192.168.10.16,192.168.10.3,0.ubuntu.pool.ntp.org,1
1499429241.765993000,192.168.10.16,192.168.10.3,0.ubuntu.pool.ntp.org,28
1499429241.765994000,192.168.10.16,192.168.10.3,0.ubuntu.pool.ntp.org,28
1499429241.766179000,192.168.10.3,192.168.10.16,0.ubuntu.pool.ntp.org,1
1499429241.766183000,192.168.10.3,192.168.10.16,0.ubuntu.pool.ntp.org,1
1499429241.766196000,192.168.10.3,192.168.10.16,0.ubuntu.pool.ntp.org,28
1499429241.766197000,192.168.10.3,192.168.10.16,0.ubuntu.pool.ntp.org,28
1499429241.781041000,192.168.10.1,192.168.10.3,a1089.d.akamai.net,1
1499429241.781232000,192.168.10.3,192.168.10.8,detectportal.firefox.com,1
1499429241.781235000,192.168.10.3,192.168.10.8,detectportal.firefox.com,1
1499429241.781830000,192.168.10.8,192.168.10.3,a1089.d.akamai.net,1
1499429241.781833000,192.168.10.8,192.168.10.3,a1089.d.akamai.net,1
1499429241.781975000,192.168.10.3,192.168.10.8,a1089.d.akamai.net,1
1499429241.781979000,192.168.10.3,192.168.10.8,a1089.d.akamai.net,1
1499429241.890079000,192.168.10.8,192.168.10.3,aus5.mozilla.org,1
1499429241.890082000,192.168.10.8,192.168.10.3,aus5.mozilla.org,1
1499429241.890243000,192.168.10.3,192.168.10.1,aus5.mozilla.org,1
1499429241.960840000,192.168.10.1,192.168.10.3,aus5.mozilla.org,1
1499429241.961131000,192.168.10.3,192.168.10.8,aus5.mozilla.org,1
1499429241.961135000,192.168.10.3,192.168.10.8,aus5.mozilla.org,1
1499429241.961756000,192.168.10.8,192.168.10.3,balrog-aus5.r53-2.services.mozilla.com,1
1499429241.961760000,192.168.10.8,192.168.10.3,balrog-aus5.r53-2.services.mozilla.com,1
1499429241.961945000,192.168.10.3,192.168.10.8,balrog-aus5.r53-2.services.mozilla.com,1
1499429241.961948000,192.168.10.3,192.168.10.8,balrog-aus5.r53-2.services.mozilla.com,1
1499429241.962245000,192.168.10.8,192.168.10.3,balrog-aus5.r53-2.services.mozilla.com,28
1499429241.962248000,192.168.10.8,192.168.10.3,balrog-aus5.r53-2.services.mozilla.com,28
1499429241.962406000,192.168.10.3,192.168.10.1,balrog-aus5.r53-2.services.mozilla.com,28
1499429242.009840000,192.168.10.1,192.168.10.3,balrog-aus5.r53-2.services.mozilla.com,28
1499429242.010027000,192.168.10.3,192.168.10.8,balrog-aus5.r53-2.services.mozilla.com,28
1499429242.010031000,192.168.10.3,192.168.10.8,balrog-aus5.r53-2.services.mozilla.com,28
1499429243.152619000,192.168.10.50,192.168.10.3,macpc,1
1499429243.152622000,192.168.10.50,192.168.10.3,macpc,1
1499429243.152623000,192.168.10.50,192.168.10.3,macpc,28
1499429243.152624000,192.168.10.50,192.168.10.3,macpc,28
1499429243.152804000,192.168.10.3,192.168.10.50,macpc,1
1499429243.152807000,192.168.10.3,192.168.10.50,macpc,1
1499429243.152808000,192.168.10.3,192.168.10.50,macpc,28
1499429243.152809000,192.168.10.3,192.168.10.50,macpc,28
1499429243.152960000,192.168.10.50,192.168.10.3,macpc,1
1499429243.152964000,192.168.10.50,192.168.10.3,macpc,1
1499429243.152964000,192.168.10.50,192.168.10.3,macpc,28
1499429243.152966000,192.168.10.50,192.168.10.3,macpc,28
1499429243.153088000,192.168.10.3,192.168.10.50,macpc,1
1499429243.153090000,192.168.10.3,192.168.10.50,macpc,1
1499429243.153131000,192.168.10.3,192.168.10.50,macpc,28
1499429243.153132000,192.168.10.3,192.168.10.50,macpc,28
1499429243.153211000,192.168.10.50,192.168.10.3,macpc,1
1499429243.153259000,192.168.10.50,192.168.10.3,macpc,1
1499429243.153260000,192.168.10.50,192.168.10.3,macpc,28
1499429243.153261000,192.168.10.50,192.168.10.3,macpc,28
1499429243.153361000,192.168.10.3,192.168.10.50,macpc,1
1499429243.153409000,192.168.10.3,192.168.10.50,macpc,1
1499429243.153410000,192.168.10.3,192.168.10.50,macpc,28
1499429243.153411000,192.168.10.3,192.168.10.50,macpc,28
1499429243.153484000,192.168.10.50,192.168.10.3,macpc,1
1499429243.153533000,192.168.10.50,192.168.10.3,macpc,1
1499429243.153533000,192.168.10.50,192.168.10.3,macpc,28
1499429243.153534000,192.168.10.50,192.168.10.3,macpc,28
1499429243.153639000,192.168.10.3,192.168.10.50,macpc,1
1499429243.153687000,192.168.10.3,192.168.10.50,macpc,1
1499429243.153688000,192.168.10.3,192.168.10.50,macpc,28
1499429243.153689000,192.168.10.3,192.168.10.50,macpc,28
1499429243.154455000,192.168.10.50,192.168.10.3,macpc,1
1499429243.154459000,192.168.10.50,192.168.10.3,macpc,1
1499429243.154460000,192.168.10.50,192.168.10.3,macpc,28
1499429243.154461000,192.168.10.50,192.168.10.3,macpc,28
1499429243.154606000,192.168.10.3,192.168.10.50,macpc,1
1499429243.154609000,192.168.10.3,192.168.10.50,macpc,1
1499429243.154610000,192.168.10.3,192.168.10.50,macpc,28
1499429243.154611000,192.168.10.3,192.168.10.50,macpc,28
1499429243.154712000,192.168.10.50,192.168.10.3,macpc,1
1499429243.154760000,192.168.10.50,192.168.10.3,macpc,1
1499429243.154760000,192.168.10.50,192.168.10.3,macpc,28
1499429243.154762000,192.168.10.50,192.168.10.3,macpc,28
1499429243.154861000,192.168.10.3,192.168.10.50,macpc,1
1499429243.154909000,192.168.10.3,192.168.10.50,macpc,1
1499429243.154910000,192.168.10.3,192.168.10.50,macpc,28
1499429243.154911000,192.168.10.3,192.168.10.50,macpc,28
1499429243.154996000,192.168.10.50,192.168.10.3,macpc,1
1499429243.155044000,192.168.10.50,192.168.10.3,macpc,1
1499429243.155045000,192.168.10.50,192.168.10.3,macpc,28
1499429243.155046000,192.168.10.50,192.168.10.3,macpc,28
1499429243.155147000,192.168.10.3,192.168.10.50,macpc,1
1499429243.155196000,192.168.10.3,192.168.10.50,macpc,1
1499429243.155197000,192.168.10.3,192.168.10.50,macpc,28
1499429243.155198000,192.168.10.3,192.168.10.50,macpc,28
1499429243.155270000,192.168.10.50,192.168.10.3,macpc,1
1499429243.155319000,192.168.10.50,192.168.10.3,macpc,1
1499429243.155320000,192.168.10.50,192.168.10.3,macpc,28
1499429243.155321000,192.168.10.50,192.168.10.3,macpc,28
1499429243.155422000,192.168.10.3,192.168.10.50,macpc,1
1499429243.155471000,192.168.10.3,192.168.10.50,macpc,1
1499429243.155472000,192.168.10.3,192.168.10.50,macpc,28
1499429243.155473000,192.168.10.3,192.168.10.50,macpc,28
1499429244.450244000,192.168.10.16,192.168.10.3,_ldap._tcp.Default-First-Site-Name._sites.dc._msdcs.TESTBED1.CA,33
1499429244.450248000,192.168.10.16,192.168.10.3,_ldap._tcp.Default-First-Site-Name._sites.dc._msdcs.TESTBED1.CA,33
1499429244.450486000,192.168.10.3,192.168.10.16,_ldap._tcp.Default-First-Site-Name._sites.dc._msdcs.TESTBED1.CA,33
1499429244.450490000,192.168.10.3,192.168.10.16,_ldap._tcp.Default-First-Site-Name._sites.dc._msdcs.TESTBED1.CA,33
1499429244.451098000,192.168.10.16,192.168.10.3,_kerberos._tcp.Default-First-Site-Name._sites.dc._msdcs.TESTBED1.CA,33
1499429244.451101000,192.168.10.16,192.168.10.3,_kerberos._tcp.Default-First-Site-Name._sites.dc._msdcs.TESTBED1.CA,33
1499429244.451263000,192.168.10.3,192.168.10.16,_kerberos._tcp.Default-First-Site-Name._sites.dc._msdcs.TESTBED1.CA,33
1499429244.451266000,192.168.10.3,192.168.10.16,_kerberos._tcp.Default-First-Site-Name._sites.dc._msdcs.TESTBED1.CA,33
1499429244.451421000,192.168.10.16,192.168.10.3,_kerberos._tcp.dc._msdcs.TESTBED1.CA,33
1499429244.451424000,192.168.10.16,192.168.10.3,_kerberos._tcp.dc._msdcs.TESTBED1.CA,33
1499429244.451586000,192.168.10.3,192.168.10.16,_kerberos._tcp.dc._msdcs.TESTBED1.CA,33
1499429244.451589000,192.168.10.3,192.168.10.16,_kerberos._tcp.dc._msdcs.TESTBED1.CA,33
1499429250.779151000,192.168.10.17,192.168.10.3,safebrowsing.google.com,1
1499429250.779154000,192.168.10.17,192.168.10.3,safebrowsing.google.com,1
1499429250.779155000,192.168.10.17,192.168.10.3,safebrowsing.google.com,28
1499429250.779156000,192.168.10.17,192.168.10.3,safebrowsing.google.com,28
1499429250.779379000,192.168.10.3,192.168.10.17,safebrowsing.google.com,1
1499429250.779383000,192.168.10.3,192.168.10.17,safebrowsing.google.com,1
1499429250.779445000,192.168.10.3,192.168.10.17,safebrowsing.google.com,28
1499429250.779447000,192.168.10.3,192.168.10.17,safebrowsing.google.com,28
1499429250.871065000,192.168.10.17,192.168.10.3,clients1.google.com,1
1499429250.871069000,192.168.10.17,192.168.10.3,clients1.google.com,1
1499429250.871069000,192.168.10.17,192.168.10.3,clients1.google.com,28
1499429250.871070000,192.168.10.17,192.168.10.3,clients1.google.com,28
1499429250.871274000,192.168.10.3,192.168.10.1,clients.l.google.com,1
1499429250.871301000,192.168.10.3,192.168.10.17,clients1.google.com,28
1499429250.871304000,192.168.10.3,192.168.10.17,clients1.google.com,28
1499429250.871807000,192.168.10.1,192.168.10.3,clients.l.google.com,1
1499429250.871985000,192.168.10.3,192.168.10.17,clients1.google.com,1
1499429250.871988000,192.168.10.3,192.168.10.17,clients1.google.com,1
1499429250.990000000,192.168.10.17,192.168.10.3,safebrowsing-cache.google.com,1
1499429250.990003000,192.168.10.17,192.168.10.3,safebrowsing-cache.google.com,1
1499429250.990004000,192.168.10.17,192.168.10.3,safebrowsing-cache.google.com,28
1499429250.990005000,192.168.10.17,192.168.10.3,safebrowsing-cache.google.com,28
1499429250.990186000,192.168.10.3,192.168.10.17,safebrowsing-cache.google.com,1
1499429250.990189000,192.168.10.3,192.168.10.17,safebrowsing-cache.google.com,1
1499429250.990364000,192.168.10.3,192.168.10.17,safebrowsing-cache.google.com,28
1499429250.990365000,192.168.10.3,192.168.10.17,safebrowsing-cache.google.com,28
1499429251.124100000,192.168.10.17,192.168.10.3,safebrowsing-cache.google.com,1
1499429251.124103000,192.168.10.17,192.168.10.3,safebrowsing-cache.google.com,1
1499429251.124104000,192.168.10.17,192.168.10.3,safebrowsing-cache.google.com,28
1499429251.124105000,192.168.10.17,192.168.10.3,safebrowsing-cache.google.com,28
1499429251.124291000,192.168.10.3,192.168.10.17,safebrowsing-cache.google.com,1
1499429251.124295000,192.168.10.3,192.168.10.17,safebrowsing-cache.google.com,1
1499429251.124362000,192.168.10.3,192.168.10.17,safebrowsing-cache.google.com,28
1499429251.124410000,192.168.10.3,192.168.10.17,safebrowsing-cache.google.com,28
1499429251.179202000,192.168.10.17,192.168.10.3,safebrowsing-cache.google.com,1
1499429251.179206000,192.168.10.17,192.168.10.3,safebrowsing-cache.google.com,1
1499429251.179207000,192.168.10.17,192.168.10.3,safebrowsing-cache.google.com,28
1499429251.179208000,192.168.10.17,192.168.10.3,safebrowsing-cache.google.com,28
1499429251.179385000,192.168.10.3,192.168.10.17,safebrowsing-cache.google.com,1
1499429251.179388000,192.168.10.3,192.168.10.17,safebrowsing-cache.google.com,1
1499429251.179414000,192.168.10.3,192.168.10.17,safebrowsing-cache.google.com,28
1499429251.179415000,192.168.10.3,192.168.10.17,safebrowsing-cache.google.com,28
1499429251.912984000,192.168.10.12,192.168.10.3,daisy.ubuntu.com,1
1499429251.912988000,192.168.10.12,192.168.10.3,daisy.ubuntu.com,28
1499429251.912989000,192.168.10.12,192.168.10.3,daisy.ubuntu.com,1
1499429251.912989000,192.168.10.12,192.168.10.3,daisy.ubuntu.com,28
1499429251.913200000,192.168.10.3,192.168.10.12,daisy.ubuntu.com,1
1499429251.913203000,192.168.10.3,192.168.10.12,daisy.ubuntu.com,1
1499429251.913218000,192.168.10.3,192.168.10.12,daisy.ubuntu.com,28
1499429251.913219000,192.168.10.3,192.168.10.12,daisy.ubuntu.com,28
1499429251.930084000,192.168.10.12,192.168.10.3,local,6
1499429251.930088000,192.168.10.12,192.168.10.3,local,6
1499429251.930235000,192.168.10.3,192.168.10.12,local,6
1499429251.930238000,192.168.10.3,192.168.10.12,local,6
1499429251.965504000,192.168.10.12,192.168.10.3,daisy.ubuntu.com,1
1499429251.965507000,192.168.10.12,192.168.10.3,daisy.ubuntu.com,1
1499429251.965508000,192.168.10.12,192.168.10.3,daisy.ubuntu.com,28
1499429251.965510000,192.168.10.12,192.168.10.3,daisy.ubuntu.com,28
1499429251.965681000,192.168.10.3,192.168.10.12,daisy.ubuntu.com,1
1499429251.965684000,192.168.10.3,192.168.10.12,daisy.ubuntu.com,1
1499429251.965698000,192.168.10.3,192.168.10.12,daisy.ubuntu.com,28
1499429251.965699000,192.168.10.3,192.168.10.12,daisy.ubuntu.com,28
1499429252.044467000,192.168.10.12,192.168.10.3,local,6
1499429252.044470000,192.168.10.12,192.168.10.3,local,6
1499429252.044616000,192.168.10.3,192.168.10.12,local,6
1499429252.044619000,192.168.10.3,192.168.10.12,local,6
1499429252.267828000,192.168.10.12,192.168.10.3,_ldap._tcp.TESTBED1.CA,33
1499429252.267831000,192.168.10.12,192.168.10.3,_ldap._tcp.TESTBED1.CA,33
1499429252.267996000,192.168.10.3,192.168.10.12,_ldap._tcp.TESTBED1.CA,33
1499429252.268011000,192.168.10.3,192.168.10.12,_ldap._tcp.TESTBED1.CA,33
1499429252.268738000,192.168.10.12,192.168.10.3,_ldap._tcp.Default-First-Site-Name._sites.TESTBED1.CA,33
1499429252.268741000,192.168.10.12,192.168.10.3,_ldap._tcp.Default-First-Site-Name._sites.TESTBED1.CA,33
1499429252.268901000,192.168.10.3,192.168.10.12,_ldap._tcp.Default-First-Site-Name._sites.TESTBED1.CA,33
1499429252.268904000,192.168.10.3,192.168.10.12,_ldap._tcp.Default-First-Site-Name._sites.TESTBED1.CA,33
1499429252.268998000,192.168.10.12,192.168.10.3,_ldap._tcp.TESTBED1.CA,33
1499429252.269046000,192.168.10.12,192.168.10.3,_ldap._tcp.TESTBED1.CA,33
1499429252.269147000,192.168.10.3,192.168.10.12,_ldap._tcp.TESTBED1.CA,33
1499429252.269204000,192.168.10.3,192.168.10.12,_ldap._tcp.TESTBED1.CA,33
1499429252.345251000,192.168.10.12,192.168.10.3,_kerberos._udp.TESTBED1.CA,33
1499429252.345254000,192.168.10.12,192.168.10.3,_kerberos._udp.TESTBED1.CA,33
1499429252.345406000,192.168.10.3,192.168.10.12,_kerberos._udp.TESTBED1.CA,33
1499429252.345410000,192.168.10.3,192.168.10.12,_kerberos._udp.TESTBED1.CA,33
1499429252.345531000,192.168.10.12,192.168.10.3,_kerberos._tcp.TESTBED1.CA,33
1499429252.345533000,192.168.10.12,192.168.10.3,_kerberos._tcp.TESTBED1.CA,33
1499429252.345673000,192.168.10.3,192.168.10.12,_kerberos._tcp.TESTBED1.CA,33
1499429252.345719000,192.168.10.3,192.168.10.12,_kerberos._tcp.TESTBED1.CA,33
1499429252.346129000,192.168.10.12,192.168.10.3,DC.Testbed1.ca,1
1499429252.346132000,192.168.10.12,192.168.10.3,DC.Testbed1.ca,1
1499429252.346133000,192.168.10.12,192.168.10.3,DC.Testbed1.ca,28
1499429252.346134000,192.168.10.12,192.168.10.3,DC.Testbed1.ca,28
1499429252.346290000,192.168.10.3,192.168.10.12,DC.Testbed1.ca,1
1499429252.346293000,192.168.10.3,192.168.10.12,DC.Testbed1.ca,1
1499429252.346308000,192.168.10.3,192.168.10.12,DC.Testbed1.ca,28
1499429252.346309000,192.168.10.3,192.168.10.12,DC.Testbed1.ca,28
1499429252.346896000,192.168.10.12,192.168.10.3,_kerberos-master._udp.TESTBED1.CA,33
1499429252.346899000,192.168.10.12,192.168.10.3,_kerberos-master._udp.TESTBED1.CA,33
1499429252.347021000,192.168.10.3,192.168.10.12,_kerberos-master._udp.TESTBED1.CA,33
1499429252.347068000,192.168.10.3,192.168.10.12,_kerberos-master._udp.TESTBED1.CA,33
1499429252.347226000,192.168.10.12,192.168.10.3,_kerberos._udp.TESTBED1.CA,33
1499429252.347230000,192.168.10.12,192.168.10.3,_kerberos._udp.TESTBED1.CA,33
1499429252.347384000,192.168.10.3,192.168.10.12,_kerberos._udp.TESTBED1.CA,33
1499429252.347387000,192.168.10.3,192.168.10.12,_kerberos._udp.TESTBED1.CA,33
1499429252.347484000,192.168.10.12,192.168.10.3,_kerberos._tcp.TESTBED1.CA,33
1499429252.347533000,192.168.10.12,192.168.10.3,_kerberos._tcp.TESTBED1.CA,33
1499429252.347639000,192.168.10.3,192.168.10.12,_kerberos._tcp.TESTBED1.CA,33
1499429252.347688000,192.168.10.3,192.168.10.12,_kerberos._tcp.TESTBED1.CA,33
1499429252.347785000,192.168.10.12,192.168.10.3,DC.Testbed1.ca,1
1499429252.347832000,192.168.10.12,192.168.10.3,DC.Testbed1.ca,1
1499429252.347833000,192.168.10.12,192.168.10.3,DC.Testbed1.ca,28
1499429252.347834000,192.168.10.12,192.168.10.3,DC.Testbed1.ca,28
1499429252.347993000,192.168.10.3,192.168.10.12,DC.Testbed1.ca,1
1499429252.347996000,192.168.10.3,192.168.10.12,DC.Testbed1.ca,1
1499429252.347997000,192.168.10.3,192.168.10.12,DC.Testbed1.ca,28
1499429252.347998000,192.168.10.3,192.168.10.12,DC.Testbed1.ca,28
1499429252.350967000,192.168.10.12,192.168.10.3,_kerberos-master._udp.TESTBED1.CA,33
1499429252.350971000,192.168.10.12,192.168.10.3,_kerberos-master._udp.TESTBED1.CA,33
1499429252.351080000,192.168.10.3,192.168.10.12,_kerberos-master._udp.TESTBED1.CA,33
1499429252.351264000,192.168.10.3,192.168.10.12,_kerberos-master._udp.TESTBED1.CA,33
1499429252.353016000,192.168.10.12,192.168.10.3,_kerberos._udp.TESTBED1.CA,33
1499429252.353019000,192.168.10.12,192.168.10.3,_kerberos._udp.TESTBED1.CA,33
1499429252.353166000,192.168.10.3,192.168.10.12,_kerberos._udp.TESTBED1.CA,33
1499429252.353169000,192.168.10.3,192.168.10.12,_kerberos._udp.TESTBED1.CA,33
1499429252.353266000,192.168.10.12,192.168.10.3,_kerberos._tcp.TESTBED1.CA,33
1499429252.353314000,192.168.10.12,192.168.10.3,_kerberos._tcp.TESTBED1.CA,33
1499429252.353414000,192.168.10.3,192.168.10.12,_kerberos._tcp.TESTBED1.CA,33
1499429252.353462000,192.168.10.3,192.168.10.12,_kerberos._tcp.TESTBED1.CA,33
1499429252.354592000,192.168.10.12,192.168.10.3,DC.Testbed1.ca,1
1499429252.354595000,192.168.10.12,192.168.10.3,DC.Testbed1.ca,1
1499429252.354596000,192.168.10.12,192.168.10.3,DC.Testbed1.ca,28
1499429252.354597000,192.168.10.12,192.168.10.3,DC.Testbed1.ca,28
1499429252.354747000,192.168.10.3,192.168.10.12,DC.Testbed1.ca,1
1499429252.354751000,192.168.10.3,192.168.10.12,DC.Testbed1.ca,1
1499429252.354765000,192.168.10.3,192.168.10.12,DC.Testbed1.ca,28
1499429252.354765000,192.168.10.3,192.168.10.12,DC.Testbed1.ca,28
